Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
38,Travel_Rarely,Sales,5,3,Medical,3,Female,Laboratory Technician,2,Married,10258,1,Yes,25,2,16,5,2,4,0,6,1,No
48,Travel_Rarely,Sales,17,3,Life Sciences,4,Female,Research Scientist,3,Married,3421,1,Yes,24,1,29,4,1,2,3,10,6,No
27,Travel_Rarely,Research & Development,19,2,Technical Degree,4,Male,Sales Executive,2,Married,13932,1,Yes,21,3,9,5,4,12,6,9,7,No
29,Travel_Rarely,Sales,14,1,Marketing,1,Male,Sales Executive,3,Married,3042,2,Yes,15,1,8,2,3,4,2,6,2,No
39,Non-Travel,Human Resources,8,1,Life Sciences,1,Female,Laboratory Technician,4,Divorced,2247,8,Yes,23,0,21,6,4,3,0,1,7,No
48,Non-Travel,Sales,10,3,Medical,4,Male,Research Scientist,1,Married,2762,3,No,17,2,26,2,2,12,9,2,6,No
23,Travel_Rarely,Sales,10,3,Technical Degree,4,Female,Healthcare Representative,3,Single,5224,2,No,21,1,2,0,3,2,7,4,8,No
18,Travel_Rarely,Sales,13,1,Life Sciences,4,Female,Sales Executive,1,Single,6508,3,No,19,3,0,5,1,5,9,9,7,Yes
35,Travel_Rarely,Research & Development,18,3,Medical,3,Male,Human Resources,2,Single,4753,2,No,22,1,13,3,4,3,6,0,10,No
49,Travel_Rarely,Research & Development,19,4,Technical Degree,2,Female,Manager,2,Married,2709,3,Yes,21,0,30,5,1,5,0,7,8,No
43,Travel_Rarely,Human Resources,1,3,Medical,4,Male,Laboratory Technician,4,Single,7678,5,No,25,1,22,5,3,15,9,4,7,No
24,Travel_Rarely,Sales,21,3,Medical,2,Female,Laboratory Technician,2,Divorced,4135,1,No,16,2,4,6,3,12,3,2,3,No
46,Travel_Frequently,Sales,5,1,Life Sciences,4,Male,Laboratory Technician,1,Single,4601,5,No,15,0,28,2,2,5,9,4,9,No
23,Travel_Rarely,Research & Development,3,1,Life Sciences,1,Male,Laboratory Technician,3,Divorced,5395,6,Yes,23,3,3,2,3,2,2,7,10,No
49,Travel_Rarely,Research & Development,1,2,Life Sciences,2,Female,Sales Executive,4,Married,4216,4,Yes,18,2,29,5,3,10,7,9,3,No
18,Travel_Rarely,Human Resources,20,1,Life Sciences,4,Male,Manager,2,Married,5524,6,No,16,3,0,4,1,9,4,8,6,No
58,Travel_Rarely,Research & Development,20,1,Human Resources,2,Female,Manufacturing Director,4,Single,3972,4,No,15,1,39,0,1,1,10,9,3,No
51,Travel_Frequently,Sales,6,1,Technical Degree,3,Female,Research Scientist,2,Married,2649,11,No,23,0,31,1,4,9,5,10,2,No
35,Travel_Rarely,Research & Development,28,2,Medical,1,Female,Sales Representative,2,Divorced,4538,0,No,17,0,15,5,4,11,0,7,0,No
33,Travel_Rarely,Sales,29,1,Medical,2,Male,Research Scientist,4,Married,7012,3,No,21,1,13,1,4,6,1,8,10,No
22,Travel_Rarely,Research & Development,10,4,Medical,2,Male,Manufacturing Director,3,Married,7331,6,Yes,13,3,0,1,3,7,3,3,3,No
31,Travel_Rarely,Sales,13,2,Life Sciences,2,Male,Manager,2,Single,3749,1,No,23,2,12,4,2,14,10,3,6,No
38,Non-Travel,Sales,5,4,Life Sciences,3,Male,Sales Executive,2,Married,7699,2,No,25,2,18,0,3,9,3,0,3,No
28,Travel_Rarely,Sales,29,4,Life Sciences,2,Female,Sales Representative,3,Married,2084,2,No,24,0,7,0,3,8,3,8,7,No
38,Travel_Rarely,Sales,15,2,Life Sciences,2,Male,Laboratory Technician,4,Single,3074,1,Yes,10,3,20,1,3,6,3,10,2,Yes
34,Non-Travel,Research & Development,29,3,Marketing,1,Male,Sales Executive,3,Married,2983,6,No,14,2,16,4,3,4,7,8,3,No
50,Travel_Rarely,Sales,16,1,Life Sciences,3,Male,Sales Executive,2,Married,4896,1,No,25,0,29,6,3,13,1,1,5,No
40,Travel_Rarely,Sales,15,4,Marketing,2,Female,Research Scientist,2,Married,4709,1,No,18,1,20,0,4,8,2,1,0,No
59,Non-Travel,Sales,14,4,Life Sciences,4,Female,Manager,4,Divorced,6810,6,No,15,2,40,5,3,10,0,6,0,No
43,Travel_Frequently,Sales,25,2,Other,3,Male,Healthcare Representative,2,Married,4512,4,No,17,2,21,4,2,11,0,7,10,No
42,Travel_Rarely,Research & Development,23,4,Medical,4,Female,Research Scientist,4,Married,2720,3,No,24,1,23,0,1,10,2,7,10,No
51,Travel_Frequently,Human Resources,3,3,Life Sciences,1,Female,Research Scientist,2,Married,3822,1,No,23,0,30,6,4,1,4,2,3,Yes
54,Travel_Frequently,Research & Development,9,2,Technical Degree,1,Female,Research Director,1,Married,7205,2,Yes,18,3,32,4,1,3,3,5,7,Yes
36,Travel_Frequently,Sales,5,3,Life Sciences,3,Female,Research Scientist,3,Married,5936,7,Yes,25,2,18,3,2,5,2,2,4,No
42,Travel_Frequently,Research & Development,1,4,Marketing,3,Female,Laboratory Technician,1,Married,4061,5,No,24,3,24,0,2,2,9,9,0,No
24,Non-Travel,Sales,7,2,Medical,4,Female,Sales Executive,2,Single,3571,4,Yes,25,3,5,5,4,9,7,4,5,No
36,Travel_Frequently,Sales,25,4,Life Sciences,4,Female,Manager,3,Divorced,8567,3,No,10,1,17,4,4,0,2,2,2,No
58,Travel_Frequently,Research & Development,17,1,Medical,4,Female,Laboratory Technician,2,Divorced,2679,2,No,12,0,37,5,3,2,6,7,3,Yes
22,Travel_Rarely,Sales,1,3,Life Sciences,3,Male,Research Director,1,Single,5676,2,No,22,2,0,0,2,12,1,9,3,No
47,Travel_Rarely,Sales,8,2,Other,1,Female,Human Resources,4,Single,6228,4,No,24,3,29,4,1,0,1,4,8,No
56,Travel_Rarely,Sales,9,4,Other,4,Male,Research Scientist,2,Single,3486,4,Yes,16,2,36,3,3,15,0,7,3,Yes
51,Travel_Rarely,Human Resources,6,3,Medical,3,Male,Sales Executive,2,Divorced,3983,7,Yes,17,0,32,1,3,11,5,2,3,No
22,Travel_Frequently,Research & Development,28,3,Medical,4,Male,Sales Executive,1,Married,4735,2,Yes,25,3,2,0,4,7,0,3,10,No
52,Non-Travel,Sales,17,3,Life Sciences,3,Female,Sales Executive,3,Single,9591,4,No,15,0,34,3,4,15,4,7,6,No
47,Travel_Rarely,Sales,4,1,Life Sciences,3,Female,Manager,4,Married,3525,2,No,14,1,27,0,4,5,0,6,0,No
48,Travel_Rarely,Research & Development,2,3,Life Sciences,2,Female,Manager,1,Married,4948,4,Yes,18,1,29,6,4,4,2,0,10,No
31,Travel_Rarely,Sales,12,3,Medical,1,Male,Sales Representative,2,Married,4209,2,No,23,3,13,1,1,3,10,6,8,No
42,Travel_Rarely,Research & Development,8,4,Life Sciences,1,Female,Human Resources,1,Married,8027,5,Yes,10,2,20,4,3,0,5,6,1,No
32,Travel_Rarely,Research & Development,29,1,Medical,2,Male,Sales Representative,1,Single,5493,1,No,12,2,11,6,3,15,2,7,5,No
35,Travel_Rarely,Research & Development,24,4,Life Sciences,1,Male,Sales Executive,2,Married,4000,0,No,21,3,13,4,3,14,2,4,5,No
25,Travel_Rarely,Sales,17,4,Other,2,Male,Sales Executive,2,Married,14707,0,No,16,2,5,4,1,8,0,8,0,No
31,Travel_Rarely,Sales,7,1,Human Resources,4,Female,Sales Executive,4,Married,5075,2,No,10,2,13,5,2,2,5,9,8,No
42,Travel_Frequently,Research & Development,3,1,Life Sciences,3,Male,Sales Representative,3,Single,7200,6,No,12,0,23,2,2,3,1,1,1,No
30,Travel_Rarely,Sales,6,1,Marketing,2,Female,Manufacturing Director,2,Single,6594,3,No,23,3,9,3,4,11,0,9,7,No
53,Travel_Rarely,Sales,13,3,Technical Degree,2,Male,Healthcare Representative,2,Married,6701,4,No,23,2,33,0,1,15,5,8,4,No
26,Non-Travel,Sales,8,1,Technical Degree,3,Female,Research Scientist,2,Single,3930,4,No,20,2,4,1,1,15,1,4,6,No
18,Travel_Frequently,Sales,2,2,Life Sciences,1,Male,Healthcare Representative,1,Married,4682,4,No,14,3,0,5,1,7,4,5,3,No
50,Travel_Rarely,Sales,12,1,Life Sciences,2,Female,Research Scientist,2,Single,3619,7,Yes,22,3,28,1,2,3,9,1,9,No
21,Travel_Frequently,Research & Development,24,1,Life Sciences,2,Male,Sales Executive,2,Married,6536,6,No,24,0,1,1,2,10,2,5,3,No
21,Travel_Rarely,Sales,14,1,Technical Degree,1,Female,Laboratory Technician,1,Married,4674,5,Yes,17,1,0,2,3,5,6,10,0,No
49,Travel_Rarely,Sales,21,4,Other,3,Female,Sales Executive,1,Married,6288,2,No,11,3,31,3,2,4,8,1,0,No
24,Travel_Rarely,Sales,1,2,Marketing,1,Female,Laboratory Technician,2,Divorced,8987,2,No,10,2,3,4,4,15,7,6,3,No
52,Travel_Rarely,Research & Development,18,1,Technical Degree,3,Male,Human Resources,1,Divorced,3152,1,No,22,0,33,6,3,15,8,0,0,No
19,Travel_Frequently,Research & Development,10,1,Life Sciences,2,Male,Laboratory Technician,2,Married,6342,2,Yes,18,0,0,0,4,14,5,1,1,Yes
26,Travel_Rarely,Sales,19,2,Life Sciences,1,Female,Sales Executive,4,Married,2611,3,No,10,1,7,2,4,4,2,4,9,No
30,Travel_Rarely,Research & Development,29,3,Medical,1,Male,Healthcare Representative,4,Married,5470,4,No,16,1,12,2,3,14,8,8,9,No
42,Travel_Rarely,Research & Development,28,2,Medical,3,Male,Research Scientist,3,Married,5883,0,No,24,3,22,5,3,4,8,1,4,No
55,Non-Travel,Research & Development,10,1,Technical Degree,2,Female,Human Resources,3,Married,4865,2,Yes,18,3,35,3,3,5,8,7,5,No
52,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Female,Research Scientist,4,Married,3870,5,Yes,20,0,33,6,3,8,0,5,1,No
23,Non-Travel,Research & Development,11,3,Marketing,3,Female,Research Director,3,Married,5684,5,Yes,11,3,4,4,4,4,1,5,9,No
36,Travel_Rarely,Sales,20,2,Life Sciences,4,Male,Sales Executive,1,Single,5630,4,No,19,0,14,1,4,7,0,3,8,No
31,Travel_Rarely,Research & Development,10,4,Life Sciences,4,Male,Laboratory Technician,2,Married,4220,1,No,17,2,10,0,4,3,6,2,7,No
21,Travel_Rarely,Sales,15,2,Medical,2,Female,Laboratory Technician,2,Single,8213,2,No,14,1,1,5,3,2,8,7,6,No
34,Travel_Rarely,Sales,20,2,Medical,4,Female,Research Scientist,3,Divorced,8060,5,No,11,3,14,3,2,15,3,5,9,No
21,Travel_Frequently,Human Resources,11,1,Life Sciences,1,Female,Laboratory Technician,3,Single,5303,5,No,20,3,1,3,1,9,9,4,9,No
41,Travel_Rarely,Sales,22,2,Technical Degree,2,Female,Laboratory Technician,3,Married,3699,5,No,12,3,21,0,4,1,0,10,3,No
40,Travel_Rarely,Research & Development,20,1,Life Sciences,4,Female,Sales Executive,2,Married,4617,4,No,25,3,21,3,2,7,3,7,9,No
56,Non-Travel,Sales,26,2,Medical,3,Female,Sales Executive,2,Married,9492,4,No,14,2,37,2,4,15,10,7,9,No
26,Non-Travel,Research & Development,14,3,Marketing,4,Female,Laboratory Technician,2,Married,6497,3,No,19,3,8,0,2,0,6,4,3,No
49,Travel_Rarely,Research & Development,27,4,Medical,2,Female,Laboratory Technician,3,Single,3976,1,No,24,3,30,1,4,13,5,9,2,No
34,Travel_Frequently,Sales,6,3,Life Sciences,1,Male,Research Scientist,3,Divorced,6384,1,Yes,10,3,13,6,1,5,2,8,5,No
20,Travel_Rarely,Research & Development,2,4,Medical,2,Female,Manager,1,Divorced,3560,4,No,11,3,0,0,3,4,8,9,3,No
41,Travel_Frequently,Sales,8,3,Life Sciences,3,Male,Research Director,2,Single,2155,2,No,13,1,21,0,2,2,9,0,9,No
58,Travel_Rarely,Research & Development,18,3,Medical,3,Female,Research Scientist,3,Single,2873,1,No,18,2,40,3,2,2,10,1,3,Yes
23,Non-Travel,Research & Development,2,4,Life Sciences,3,Male,Manager,2,Married,5509,2,No,13,1,3,2,3,6,7,10,4,No
45,Travel_Frequently,Research & Development,10,3,Other,1,Female,Human Resources,3,Married,4046,0,Yes,21,1,27,4,1,8,5,9,5,No
45,Travel_Frequently,Research & Development,28,1,Technical Degree,2,Male,Sales Executive,1,Divorced,4974,2,No,21,2,27,1,1,11,7,2,2,No
59,Travel_Rarely,Sales,17,3,Human Resources,2,Male,Sales Executive,1,Married,3504,1,Yes,16,1,41,1,4,7,9,10,3,No
45,Travel_Rarely,Research & Development,12,1,Technical Degree,1,Male,Laboratory Technician,1,Single,7285,3,No,19,2,27,5,2,1,7,1,4,No
33,Travel_Rarely,Sales,8,2,Human Resources,2,Female,Laboratory Technician,4,Single,4336,3,No,11,3,15,1,3,2,6,1,0,No
25,Travel_Frequently,Research & Development,16,4,Medical,1,Male,Human Resources,3,Married,3336,3,Yes,25,0,4,5,1,0,9,1,5,Yes
51,Travel_Rarely,Research & Development,4,2,Technical Degree,2,Male,Laboratory Technician,4,Single,5259,1,No,16,3,33,3,2,12,0,5,7,No
20,Non-Travel,Sales,25,4,Technical Degree,4,Female,Healthcare Representative,2,Married,4815,7,No,16,3,0,3,4,13,9,9,0,No
51,Travel_Frequently,Sales,1,1,Medical,1,Male,Research Scientist,1,Divorced,3955,7,No,14,3,31,2,4,13,9,10,2,No
21,Travel_Rarely,Sales,20,3,Marketing,3,Female,Laboratory Technician,1,Married,5432,3,No,19,1,0,4,2,11,5,10,9,No
21,Non-Travel,Research & Development,18,4,Marketing,4,Female,Manager,1,Married,4239,3,Yes,17,3,3,4,2,0,1,8,1,No
24,Travel_Rarely,Sales,20,3,Life Sciences,4,Male,Human Resources,4,Single,5198,4,No,22,1,3,1,2,11,5,5,7,No
22,Non-Travel,Sales,9,3,Life Sciences,1,Male,Laboratory Technician,3,Married,4543,5,No,15,3,1,5,3,15,0,2,1,No
20,Travel_Rarely,Research & Development,26,3,Other,4,Female,Manager,1,Single,7910,5,No,23,2,1,5,2,4,0,7,6,No
23,Travel_Rarely,Research & Development,24,1,Life Sciences,4,Female,Research Scientist,4,Married,4676,5,Yes,11,3,4,2,3,5,10,9,0,No
30,Travel_Rarely,Research & Development,12,2,Life Sciences,4,Female,Sales Executive,1,Married,3341,3,No,20,3,11,6,2,6,8,7,6,No
57,Travel_Frequently,Research & Development,9,3,Life Sciences,4,Male,Research Scientist,1,Married,4654,2,No,22,0,38,6,4,15,6,8,5,No
26,Travel_Rarely,Sales,6,2,Medical,3,Male,Laboratory Technician,2,Married,4745,5,No,23,0,6,6,2,10,6,10,5,No
19,Travel_Rarely,Sales,9,2,Technical Degree,2,Female,Sales Representative,3,Married,3615,3,No,15,2,0,5,4,11,6,2,4,No
38,Travel_Frequently,Research & Development,6,1,Life Sciences,4,Female,Sales Executive,2,Single,6557,4,Yes,24,3,17,5,1,0,0,4,2,No
55,Travel_Rarely,Research & Development,8,3,Technical Degree,3,Male,Research Scientist,1,Married,3264,1,No,24,1,35,6,1,2,7,2,10,No
35,Travel_Rarely,Sales,4,1,Medical,4,Male,Research Scientist,3,Single,3750,3,Yes,17,1,14,1,1,3,7,6,1,No
59,Non-Travel,Sales,20,3,Medical,1,Female,Sales Representative,3,Single,6632,1,No,16,0,38,5,3,6,1,3,6,No
32,Travel_Rarely,Research & Development,27,1,Life Sciences,3,Female,Research Scientist,3,Single,7564,3,No,15,3,12,5,4,12,3,7,3,No
40,Travel_Rarely,Sales,10,1,Medical,4,Female,Manager,4,Married,6396,3,No,21,2,19,5,2,8,9,7,0,No
52,Travel_Frequently,Sales,20,2,Life Sciences,3,Female,Sales Executive,4,Married,3762,0,No,10,3,31,6,2,15,5,8,7,No
25,Travel_Rarely,Research & Development,24,4,Medical,4,Female,Healthcare Representative,1,Single,5809,4,No,24,0,7,0,4,1,1,0,8,No
18,Travel_Rarely,Sales,17,1,Other,4,Male,Manager,2,Divorced,6727,1,No,23,1,0,1,4,11,5,2,4,No
24,Travel_Rarely,Research & Development,21,4,Life Sciences,2,Male,Laboratory Technician,2,Divorced,9376,1,Yes,22,0,5,2,2,15,3,4,0,No
25,Travel_Rarely,Research & Development,18,2,Other,2,Male,Research Director,3,Married,3010,3,No,16,1,3,0,4,5,7,4,0,No
